0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.463375183257415043e-05 3.456215321408895704e-05 5.215253706314988447e-05 6.014645463984424147e-05 5.355907880939974101e-05 3.163526882978507721e-05 3.294067627288307747e-05 9.616794629696006507e-05 1.866376189285392747e-04 3.005771679938444812e-04 4.373607953242392740e-04 5.965808978225123913e-04 7.778154921533528537e-04 9.806064469512403101e-04 1.204465844448849654e-03 1.448884295728631796e-03 1.713336872860149376e-03 1.997286429351391272e-03 2.300184857014771905e-03 2.621472873127253349e-03 2.960578826032664746e-03 3.316916890941827307e-03 3.689884932103244461e-03 4.078862235684880405e-03 4.483207265595813909e-03 4.902255557327990509e-03 5.335317838598988005e-03 5.781678447024374279e-03 6.240594101924958406e-03 6.711293078001005948e-03 7.192974821822073483e-03 7.684810046988474128e-03 8.185941339872352882e-03 8.695484304588409902e-03 9.212529273029726115e-03 9.736143603248981204e-03 1.026537458706388087e-02 1.079925298553788271e-02 1.133679720889180752e-02 1.187701815557731799e-02 1.241892472376317051e-02 1.296153000751839278e-02 1.350385818971902574e-02 1.404495214436993905e-02 1.458388176292902023e-02 1.511975302261106199e-02 1.565171781993362002e-02 1.617898460035338548e-02 1.670082982517857861e-02 1.721661033059637344e-02 1.772577665122762602e-02 1.822788740282239514e-02 1.872262484635494120e-02 1.920981178980847234e-02 1.968943002543910997e-02 2.016164055054022602e-02 2.062680588017003561e-02 2.108551483268734580e-02 2.153861025525790132e-02 2.198722025919564935e-02 2.243279365687580323e-02 2.287714043644977976e-02 2.332247828179687815e-02 2.377148634810100081e-02 2.422736774437078688e-02 2.469392246094969517e-02 2.517563282262100244e-02 2.567776395931588990e-02 2.620648228401579669e-02 2.676899557452344300e-02 2.737371900442002806e-02 2.803047240337545182e-02 2.875071521086500909e-02 2.954782710991734132e-02 3.043744431712267287e-02 3.143786414701494475e-02 3.257053403070932912e-02 3.386064603697808845e-02 3.533786467513836543e-02 3.703722514662047965e-02 3.900025236791700156e-02 4.127636952043044205e-02 4.392469050965426558e-02 4.701632562007213023e-02 5.063737505643860909e-02 5.489283804131862843e-02 5.991170888907895037e-02 6.585350704813025535e-02 7.291621146196097802e-02 8.134448236723312853e-02 9.143345113851157613e-02 1.035119240510032346e-01 1.178525569944189055e-01 1.343399937502910424e-01 1.513602978943329180e-01 1.625320595130003154e-01 1.569587555529750322e-01 3.105658609570025597e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.453173408064330293e-05 5.703938236249138068e-05 6.533688941752790775e-05 5.708173816588490084e-05 4.150105648754456937e-05 8.257428033628211414e-05 1.848879023176240545e-04 3.311940883233731249e-04 5.198019104917244067e-04 7.507116438388192160e-04 1.023851690219446369e-03 1.338909922728738142e-03 1.695366684815372395e-03 2.092548105462721953e-03 2.529669999680673759e-03 3.005869271196228223e-03 3.520224848460919327e-03 4.071770756633096185e-03 4.659503532161794401e-03 5.282385671689618541e-03 5.939346368694060387e-03 6.629280456674245710e-03 7.351046232357580194e-03 8.103462655633601741e-03 8.885306296398567949e-03 9.695308308183466298e-03 1.053215164392917909e-02 1.139446868308870847e-02 1.228083940598830373e-02 1.318979022723952912e-02 1.411979358222528562e-02 1.506926834730758398e-02 1.603658116405921874e-02 1.702004872951963510e-02 1.801794110755039480e-02 1.902848611038390411e-02 2.004987479413162035e-02 2.108026810727256853e-02 2.211780472690512422e-02 2.316061011394418209e-02 2.420680681563708650e-02 2.525452604199528162e-02 2.630192054231306545e-02 2.734717880926912370e-02 2.838854064163344806e-02 2.942431410287922600e-02 3.045289392261732106e-02 3.147278140150726322e-02 3.248260589885584859e-02 3.348114800651882245e-02 3.446736454393210802e-02 3.544041554834696101e-02 3.639969348295253593e-02 3.734485494510461634e-02 3.827585522905468246e-02 3.919298618442008941e-02 4.009691791544108680e-02 4.098874498944255623e-02 4.187003796885226808e-02 4.274290125310226118e-02 4.361003841865308817e-02 4.447482648183705145e-02 4.534140078544490055e-02 4.621475253211495410e-02 4.710084136277374600e-02 4.800672581510209702e-02 4.894071500537769404e-02 4.991254546941896464e-02 5.093358778989948155e-02 5.201708844719644953e-02 5.317845328353935919e-02 5.443558009723429431e-02 5.580924922623227424e-02 5.732358259182190191e-02 5.900658362166166099e-02 6.089077283912171928e-02 6.301393678219063821e-02 6.542001137050250381e-02 6.816012485775188590e-02 7.129382982870065277e-02 7.489055746471615094e-02 7.903132827108837188e-02 8.381074632797282098e-02 8.933927683470821446e-02 9.574573229220667558e-02 1.031797108209088765e-01 1.118133047242018258e-01 1.218404158182477548e-01 1.334697426493747785e-01 1.469021849562787974e-01 1.622707610688478852e-01 1.794907539518512118e-01 1.978957582733166798e-01 2.153796263927656718e-01 2.265798262689803499e-01 2.211819134470410508e-01 2.102026937002526574e-01 4.100818944321752979e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.200219509081768803e-05 6.527704847552321570e-05 4.057647185154557377e-05 2.749841911272634249e-05 1.248223722589598419e-04 2.679363931569566748e-04 4.592951843630132180e-04 7.026168336802139300e-04 1.000629969614978861e-03 1.355053913147995096e-03 1.766778533787844102e-03 2.236059622503951475e-03 2.762683654458860955e-03 3.346094353732811250e-03 3.985485432004105648e-03 4.679866535198788473e-03 5.428108993463529389e-03 6.228976726307689990e-03 7.081146399328035884e-03 7.983219887930326220e-03 8.933731303118313746e-03 9.931150239974260649e-03 1.097388247509797389e-02 1.206026902427555919e-02 1.318858424377045320e-02 1.435703349376576086e-02 1.556375076296432486e-02 1.680679656639021483e-02 1.808415636481670863e-02 1.939373970734540459e-02 2.073338026371242954e-02 2.210083688643880648e-02 2.349379582253293547e-02 2.490987417831056969e-02 2.634662472779063583e-02 2.780154214420032729e-02 2.927207072480651415e-02 3.075561367130424245e-02 3.224954398113880072e-02 3.375121699947284531e-02 3.525798467715805795e-02 3.676721157729039013e-02 3.827629267207119379e-02 3.978267297324403901e-02 4.128386904386383699e-02 4.277749244725351230e-02 4.426127520144953337e-02 4.573309732514574399e-02 4.719101658501863306e-02 4.863330058555419277e-02 5.005846138227924152e-02 5.146529284904741847e-02 5.285291109132377041e-02 5.422079827198638541e-02 5.556885030596275810e-02 5.689742898721378978e-02 5.820741923856579542e-02 5.950029232424295517e-02 6.077817603954812492e-02 6.204393309498619502e-02 6.330124914638808609e-02 6.455473219156968034e-02 6.581002536087328381e-02 6.707393547652264199e-02 6.835458014632239676e-02 6.966155659203610018e-02 7.100613589103620116e-02 7.240148682791652801e-02 7.386293410231370427e-02 7.540825620480222369e-02 7.705802882789378194e-02 7.883602018053058325e-02 8.076964495174417114e-02 8.289048380946086036e-02 8.523487503988107228e-02 8.784458392742362787e-02 9.076755323036805878e-02 9.405873373128882664e-02 9.778098575271326753e-02 1.020060278663636744e-01 1.068153825266920515e-01 1.123012202097024986e-01 1.185669152883080668e-01 1.257269628265374750e-01 1.339055968489416271e-01 1.432328618175560397e-01 1.538357489948797285e-01 1.658197694440011472e-01 1.792318777610839853e-01 1.939867279184232796e-01 2.097204891354433609e-01 2.255028397876021606e-01 2.392851022182439225e-01 2.469521578881884172e-01 2.414611039444493068e-01 2.186829102564143978e-01 2.376274529983108674e-01 4.925705124270421398e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.984561231289980634e-05 5.712145824324263134e-05 2.718824853375718115e-05 1.397993639186305762e-04 3.152627188081030102e-04 5.465897338004984405e-04 8.365412383772471939e-04 1.188552955201064784e-03 1.605682261378390272e-03 2.090259776623103628e-03 2.643831783461465107e-03 3.267231167852317330e-03 3.960691984352419578e-03 4.723966294692891199e-03 5.556426163470116510e-03 6.457145948732316738e-03 7.424965538874678771e-03 8.458537249890121096e-03 9.556359544785167012e-03 1.071680051169766369e-02 1.193811358898749786e-02 1.321844755279625271e-02 1.455585236217512082e-02 1.594828211031687829e-02 1.739359605581513105e-02 1.888955849507262599e-02 2.043383807412766512e-02 2.202400701431721577e-02 2.365754063220426584e-02 2.533181746272683207e-02 2.704412023991601202e-02 2.879163794741758028e-02 3.057146911818637430e-02 3.238062653666790719e-02 3.421604347575898930e-02 3.607458158356502409e-02 3.795304052056235750e-02 3.984816943567361103e-02 4.175668035961580676e-02 4.367526358558818794e-02 4.560060510098215558e-02 4.752940612949242000e-02 4.945840484114527591e-02 5.138440028877050425e-02 5.330427863390106019e-02 5.521504173366104107e-02 5.711383817368110433e-02 5.899799685138960859e-02 6.086506324012991298e-02 6.271283849863770743e-02 6.453942163371427509e-02 6.634325497781444481e-02 6.812317330929625048e-02 6.987845702284053995e-02 7.160888985282805319e-02 7.331482176507102266e-02 7.499723776416247767e-02 7.665783351666669021e-02 7.829909886618766079e-02 7.992441051650268913e-02 8.153813538428947294e-02 8.314574637357999287e-02 8.475395259840858009e-02 8.637084637449701785e-02 8.800606960797259515e-02 8.967100251668190525e-02 9.137897790748424065e-02 9.314552446950864761e-02 9.498864268049232729e-02 9.692911688823670213e-02 9.899086681302746160e-02 1.012013409573258998e-01 1.035919529639600795e-01 1.061985594701735092e-01 1.090619739109577879e-01 1.122285041821486640e-01 1.157504917476597783e-01 1.196868135230892416e-01 1.241032821677937464e-01 1.290728393547141417e-01 1.346753700367206152e-01 1.409968560751728994e-01 1.481274037818708922e-01 1.561573665747384432e-01 1.651702414603949953e-01 1.752300662899509698e-01 1.863593580844706554e-01 1.985006307582663776e-01 2.114492234936104775e-01 2.247360783444047327e-01 2.374249766779394366e-01 2.477737383590688236e-01 2.527306390748843556e-01 2.475209837874007557e-01 2.274976741574632477e-01 2.063659228327416328e-01 2.814901980748424348e-01 5.603971963003528955e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.328764551538527842e-05 4.136646866081140894e-05 1.222860097204563610e-04 3.123499954036211427e-04 5.742443744717151514e-04 9.042527471453051802e-04 1.303212254560487697e-03 1.773429238461296043e-03 2.317535216715841360e-03 2.937905735871706222e-03 3.636390800118306441e-03 4.414229190549920009e-03 5.272062698015013947e-03 6.209996760115324595e-03 7.227676182100954694e-03 8.324359406579318749e-03 9.498983799080948018e-03 1.075021946108825621e-02 1.207651166662116263e-02 1.347611318350584383e-02 1.494710814003166223e-02 1.648742911521629273e-02 1.809486897890326754e-02 1.976708879792461043e-02 2.150162291115922594e-02 2.329588208339307409e-02 2.514715548348991914e-02 2.705261209688022625e-02 2.900930207284932796e-02 3.101415841950002500e-02 3.306399938951269657e-02 3.515553184423060584e-02 3.728535583911530421e-02 3.944997063771450707e-02 4.164578233202877178e-02 4.386911322304811595e-02 4.611621309516331091e-02 4.838327250138822755e-02 5.066643816233434849e-02 5.296183057042788689e-02 5.526556388186760344e-02 5.757376817239984179e-02 5.988261412937378320e-02 6.218834025213860334e-02 6.448728263614292300e-02 6.677590742371612709e-02 6.905084601719298221e-02 7.130893316860795195e-02 7.354724808555063165e-02 7.576315872601571688e-02 7.795436949723605347e-02 8.011897262582978740e-02 8.225550353029470463e-02 8.436300060328019712e-02 8.644106990136955770e-02 8.848995534550462005e-02 9.051061515663792745e-02 9.250480538933164576e-02 9.447517158079374311e-02 9.642534970342327150e-02 9.836007779283001407e-02 1.002853198159997933e-01 1.022084035379426520e-01 1.041381743270729521e-01 1.060851669900753080e-01 1.080617978159870846e-01 1.100825789917927733e-01 1.121643573612571138e-01 1.143265790373126645e-01 1.165915805031081665e-01 1.189849053400037215e-01 1.215356433001789360e-01 1.242767846572917501e-01 1.272455769774048784e-01 1.304838627051153332e-01 1.340383628387359360e-01 1.379608523213935733e-01 1.423081432730114448e-01 1.471417475793629914e-01 1.525270221950697502e-01 1.585314950105048692e-01 1.652219034515675089e-01 1.726592140627832839e-01 1.808904655385978610e-01 1.899355841555902258e-01 1.997661861619866031e-01 2.102715347620930653e-01 2.212038763471073921e-01 2.320909611440239995e-01 2.420979688647412198e-01 2.498183448689383634e-01 2.529937773202268758e-01 2.483024008826193452e-01 2.320733337057442058e-01 2.065262221845348967e-01 2.094744665726208377e-01 3.346000656656857308e-01 6.140438758014288290e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.175501482295588158e-05 7.933506868412468400e-05 2.605206047360557526e-04 5.366921439435105032e-04 8.959326597989286005e-04 1.334130519494843405e-03 1.850584549467765728e-03 2.446405447376257154e-03 3.123514991373639842e-03 3.883999394205844141e-03 4.729721651125666504e-03 5.662118192501394871e-03 6.682117313254539934e-03 7.790131137962674757e-03 8.986087104393624195e-03 1.026947687895344609e-02 1.163940948795558032e-02 1.309466148434649049e-02 1.463372079202332476e-02 1.625482313469103421e-02 1.795598120177407594e-02 1.973500732024226559e-02 2.158953064954188469e-02 2.351700996250421019e-02 2.551474301808052611e-02 2.757987342990449869e-02 2.970939581982259825e-02 3.190015993401212890e-02 3.414887429854916029e-02 3.645210990382730804e-02 3.880630433305042037e-02 4.120776668786049063e-02 4.365268361243611339e-02 4.613712667431717207e-02 4.865706132429629960e-02 5.120835762759858717e-02 5.378680293323261780e-02 5.638811662703592520e-02 5.900796709596503598e-02 6.164199101629305039e-02 6.428581506637767728e-02 6.693508015557987634e-02 6.958546825487192666e-02 7.223273191200794974e-02 7.487272653517527965e-02 7.750144553437973705e-02 8.011505841998069199e-02 8.270995197353554762e-02 8.528277462812845766e-02 8.783048422454575732e-02 9.035039934678654183e-02 9.284025448641172740e-02 9.529825934090421780e-02 9.772316261733024478e-02 1.001143207896860593e-01 1.024717723466582742e-01 1.047963181659317122e-01 1.070896087606165170e-01 1.093542392607927821e-01 1.115938531148073232e-01 1.138132556145148716e-01 1.160185384563632155e-01 1.182172166308975703e-01 1.204183789642399305e-01 1.226328535826901461e-01 1.248733893863562122e-01 1.271548542275367510e-01 1.294944497901162617e-01 1.319119420069705950e-01 1.344299040174200821e-01 1.370739658467946542e-01 1.398730607434543471e-01 1.428596518031302331e-01 1.460699132402834832e-01 1.495438271246045114e-01 1.533251366854526676e-01 1.574610685938235555e-01 1.620016947637022697e-01 1.669987427908669608e-01 1.725035733184852038e-01 1.785639070127302830e-01 1.852186793231419271e-01 1.924900900439807383e-01 2.003714387333103142e-01 2.088086099969052867e-01 2.176719769857811959e-01 2.267139012267505582e-01 2.355049088678624059e-01 2.433395800700912381e-01 2.491039861915430587e-01 2.511111280543996682e-01 2.469816921467576087e-01 2.339499703815809128e-01 2.113065030671983369e-01 1.921209603063851468e-01 2.310061582155058524e-01 3.866394525075308453e-01 6.561399051765741675e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.081602989935527395e-05 1.762741545867248499e-04 4.427316165288730119e-04 8.136272716030919401e-04 1.278757636479689857e-03 1.832659869407284384e-03 2.473135225886908140e-03 3.200071604264166560e-03 4.014536919060071943e-03 4.918118328069357240e-03 5.912472006492449153e-03 6.999040706879746353e-03 8.178895728455565228e-03 9.452664802001811695e-03 1.082051502424724761e-02 1.228216801924482231e-02 1.383693158766351530e-02 1.548373768707256466e-02 1.722118065132108994e-02 1.904755233836601114e-02 2.096087269719144885e-02 2.295891534844869686e-02 2.503922840721068549e-02 2.719915110707524925e-02 2.943582692894912076e-02 3.174621397241442905e-02 3.412709328194162700e-02 3.657507578481263705e-02 3.908660843047875172e-02 4.165798005233184442e-02 4.428532740782806232e-02 4.696464179391717647e-02 4.969177658258763786e-02 5.246245597585429132e-02 5.527228524015682931e-02 5.811676264617134796e-02 6.099129331080072047e-02 6.389120511297502469e-02 6.681176683336806366e-02 6.974820864994125957e-02 7.269574510609996820e-02 7.564960065618206442e-02 7.860503788405397152e-02 8.155738848492825877e-02 8.450208709845305477e-02 8.743470808299347308e-02 9.035100532729538336e-02 9.324695520690544359e-02 9.611880280928741804e-02 9.896311157417650439e-02 1.017768165247957546e-01 1.045572813016045211e-01 1.073023592536454518e-01 1.100104588933356747e-01 1.126806140785723553e-01 1.153125593504758933e-01 1.179068109245180879e-01 1.204647539044441107e-01 1.229887363580488557e-01 1.254821709546541930e-01 1.279496449059233654e-01 1.303970389590909940e-01 1.328316561423121267e-01 1.352623608228044061e-01 1.376997283621117230e-01 1.401562051704544343e-01 1.426462781750873765e-01 1.451866514849718681e-01 1.477964261552278669e-01 1.504972761455813379e-01 1.533136094256880300e-01 1.562726971413866128e-01 1.594047450240094199e-01 1.627428686811899505e-01 1.663229164739720711e-01 1.701830581240398599e-01 1.743630208075615529e-01 1.789028026584381370e-01 1.838406195792199882e-01 1.892097351149313045e-01 1.950336702339919015e-01 2.013190687477337260e-01 2.080451742882208077e-01 2.151484156417859672e-01 2.224999530826799743e-01 2.298731839733637594e-01 2.368972259865308738e-01 2.429917680932809076e-01 2.472801564791429485e-01 2.484870590860281669e-01 2.448645550879362531e-01 2.343287969355296874e-01 2.155185800637248184e-01 1.925502284592617852e-01 1.906520596910039889e-01 2.631840437352190309e-01 4.334634548931550757e-01 6.895258978909715175e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.990546886338065689e-05 3.134128446673814495e-04 6.708186097441901433e-04 1.144342124984482631e-03 1.722367912020819364e-03 2.397906284680065975e-03 3.167334762439235826e-03 4.029344997328624875e-03 4.984093372872393755e-03 6.032546069972415624e-03 7.175999268476027614e-03 8.415747579554941696e-03 9.752870532469285966e-03 1.118810773160938167e-02 1.272179686394236085e-02 1.435385360821544130e-02 1.608377752936425778e-02 1.791067254257620867e-02 1.983327419931819185e-02 2.184997884024281189e-02 2.395887167420604480e-02 2.615775222903393357e-02 2.844415653201823671e-02 3.081537595002465518e-02 3.326847295631645690e-02 3.580029427255432273e-02 3.840748191600130979e-02 4.108648270226610000e-02 4.383355673856923623e-02 4.664478540806148155e-02 4.951607930247742956e-02 5.244318651454508290e-02 5.542170165664246639e-02 5.844707593001741835e-02 6.151462853029798089e-02 6.461955964026126764e-02 6.775696522981622394e-02 7.092185385573522571e-02 7.410916562953596964e-02 7.731379350093936509e-02 8.053060698633467129e-02 8.375447845660316526e-02 8.698031208655197799e-02 9.020307555913155417e-02 9.341783461178455872e-02 9.661979050985719519e-02 9.980432053335962228e-02 1.029670215686812468e-01 1.061037569065304553e-01 1.092107063615544160e-01 1.122844198480456301e-01 1.153218745698378761e-01 1.183205360107722065e-01 1.212784229444493073e-01 1.241941767173274508e-01 1.270671350958478829e-01 1.298974110033362939e-01 1.326859765016241421e-01 1.354347523891718252e-01 1.381467037823278787e-01 1.408259420052055955e-01 1.434778330160842164e-01 1.461091124148409526e-01 1.487280067643623194e-01 1.513443604587076385e-01 1.539697665955564454e-01 1.566176991377220273e-01 1.593036419046114927e-01 1.620452073753572697e-01 1.648622345683197765e-01 1.677768499091686349e-01 1.708134673482601396e-01 1.739986931199959119e-01 1.773610851871183225e-01 1.809306958396331433e-01 1.847382957227672318e-01 1.888141354417803564e-01 1.931860422545629008e-01 1.978765678717310239e-01 2.028987902869510140e-01 2.082502159968938893e-01 2.139040135998400427e-01 2.197965179357743437e-01 2.258095618155021578e-01 2.317457302285301779e-01 2.372941833015440316e-01 2.419846034357609199e-01 2.451281609960175856e-01 2.457503803886134930e-01 2.425413134405859095e-01 2.339158502512280469e-01 2.185066392128090784e-01 1.972323064143110261e-01 1.805404858178396854e-01 2.018647809133010118e-01 2.988288980251078142e-01 4.743306694118701317e-01 7.164637216956766252e-01 1.000000000000000000e+00
0.000000000000000000e+00 1.737404222335355432e-04 4.874081670471453690e-04 9.454418972295171265e-04 1.529381261155531675e-03 2.226497699199901995e-03 3.028556508997943576e-03 3.930714509705952008e-03 4.930575248598550141e-03 6.027403851431704408e-03 7.221497637315313703e-03 8.513701574233024233e-03 9.905051576809502725e-03 1.139652493942084482e-02 1.298887616871294455e-02 1.468253766897642532e-02 1.647756734831531955e-02 1.837362847009277322e-02 2.036999037630797191e-02 2.246554168956261394e-02 2.465881008566035010e-02 2.694798468313749570e-02 2.933093856139906350e-02 3.180524997379846619e-02 3.436822155247785254e-02 3.701689728806948493e-02 3.974807737657552742e-02 4.255833121068024888e-02 4.544400889310552805e-02 4.840125169419140505e-02 5.142600188498828301e-02 5.451401236466114908e-02 5.766085647623515886e-02 6.086193837373969628e-02 6.411250427040671163e-02 6.740765486410907337e-02 7.074235920399402078e-02 7.411147023204447959e-02 7.750974220542317106e-02 8.093185018005023823e-02 8.437241171299561526e-02 8.782601092096022077e-02 9.128722501429353819e-02 9.475065341077261449e-02 9.821094952072868811e-02 1.016628552851792655e-01 1.051012385414675648e-01 1.085211332866805600e-01 1.119177829078611824e-01 1.152866864498332533e-01 1.186236479962283624e-01 1.219248292469582023e-01 1.251868053854026663e-01 1.284066243404048679e-01 1.315818695605883715e-01 1.347107264297052465e-01 1.377920524590935114e-01 1.408254513928136054e-01 1.438113513468066151e-01 1.467510870670362122e-01 1.496469863209860252e-01 1.525024603144596036e-01 1.553220978266629526e-01 1.581117624454664305e-01 1.608786918109694486e-01 1.636315970675301934e-01 1.663807596808432876e-01 1.691381212547382606e-01 1.719173597819732557e-01 1.747339426048710731e-01 1.776051418576944652e-01 1.805499917787590503e-01 1.835891582852292869e-01 1.867446786033157280e-01 1.900395112005994203e-01 1.934968119794108210e-01 1.971388192723230737e-01 2.009851844814846134e-01 2.050505231083045998e-01 2.093408771545509917e-01 2.138486679256264011e-01 2.185455707429299621e-01 2.233725533996376855e-01 2.282260878498307000e-01 2.329392895261352681e-01 2.372565389876089559e-01 2.408002311312514854e-01 2.430293309495438203e-01 2.431931878467616104e-01 2.402956544183701415e-01 2.331192050246775893e-01 2.204657778069089302e-01 2.021198739507498177e-01 1.821382129721829390e-01 1.775115553093021270e-01 2.217590093293298481e-01 3.340780037184787332e-01 5.097212527850090158e-01 7.385992130418002066e-01 1.000000000000000000e+00
